YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 215 ,683820251,68382-251,2018,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,ZYDUS PHARMACEUTICALS (USA),TABLET,40,MG,Medicare, 215 ,"$10,034.63",$46.67,$46.67,$0.53,$0.53, 215 , 90.0 , 88.9 , 8.1 , 90.0 , 88.0 , 11.0 ,$44.91,$36.47,$18.17,"$7,840.34",$4.00,$10.21,$14.72,"$2,194.29",$48.91,$46.67,$14.14,"$10,034.63"
2018,NDC, 94 ,686450458,68645-458,2013,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Commercial, 61 ,"$1,495.28",$24.51,$15.91,$0.22,$0.21, 94 , 90.0 , 71.9 , 27.5 , 90.0 , 76.2 , 38.5 ,$8.10,$10.08,$11.54,$947.14,$2.25,$5.83,$14.42,$548.14,$10.33,$15.91,$15.49,"$1,495.28"
2018,NDC, 672 ,686450458,68645-458,2013,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Medicare, 487 ,"$9,033.31",$18.55,$13.44,$0.16,$0.16, 672 , 90.0 , 82.9 , 19.1 , 90.0 , 81.7 , 24.6 ,$0.00,$5.28,$9.01,"$3,550.69",$9.00,$8.16,$9.97,"$5,482.62",$10.00,$13.44,$11.87,"$9,033.31"
2018,NDC, 23 ,686450458,68645-458,2013,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Minnesota Health Care Programs, 15 ,$83.74,$5.58,$3.64,$0.12,$0.12, 23 , 30.0 , 30.0 , -   , 30.0 , 30.7 , 10.6 ,$3.52,$3.64,$0.93,$83.74,$0.00,$0.00,$0.00,$0.00,$3.52,$3.64,$0.93,$83.74
2018,NDC, 107 ,686450459,68645-459,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Commercial, 73 ,"$1,641.54",$22.49,$15.34,$0.26,$0.24, 107 , 30.0 , 58.7 , 30.2 , 30.0 , 65.0 , 43.6 ,$0.00,$7.37,$10.05,$788.86,$5.09,$7.97,$9.05,$852.68,$12.60,$15.34,$8.87,"$1,641.54"
2018,NDC, 901 ,686450459,68645-459,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Medicare, 641 ,"$14,478.00",$22.59,$16.07,$0.19,$0.19, 901 , 90.0 , 83.5 , 18.6 , 90.0 , 83.8 , 23.0 ,$3.40,$6.45,$6.94,"$5,808.40",$12.00,$9.62,$7.52,"$8,669.60",$15.40,$16.07,$6.42,"$14,478.00"
2018,NDC, 50 ,686450459,68645-459,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Minnesota Health Care Programs, 27 ,$201.85,$7.48,$4.04,$0.13,$0.13, 50 , 30.0 , 30.6 , 1.4 , 30.0 , 30.3 , 2.6 ,$3.91,$4.04,$0.59,$201.85,$0.00,$0.00,$0.00,$0.00,$3.91,$4.04,$0.59,$201.85
2018,NDC, 140 ,686450460,68645-460,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Commercial, 90 ,"$3,299.71",$36.66,$23.57,$0.33,$0.28, 140 , 90.0 , 71.6 , 28.1 , 90.0 , 83.1 , 46.2 ,$1.64,$13.52,$23.81,"$1,892.27",$5.59,$10.05,$11.96,"$1,407.40",$16.05,$23.57,$22.71,"$3,299.71"
2018,NDC," 1,227 ",686450460,68645-460,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Medicare, 841 ,"$22,001.99",$26.16,$17.93,$0.22,$0.22," 1,227 ", 90.0 , 80.5 , 21.9 , 90.0 , 80.6 , 26.4 ,$3.40,$8.62,$11.14,"$10,577.07",$8.75,$9.31,$12.83,"$11,424.92",$15.40,$17.93,$15.32,"$22,001.99"
2018,NDC, 79 ,686450460,68645-460,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Minnesota Health Care Programs, 29 ,$425.60,$14.68,$5.39,$0.18,$0.17, 79 , 30.0 , 29.8 , 1.4 , 30.0 , 31.9 , 7.3 ,$3.48,$3.69,$2.08,$291.47,$1.00,$1.70,$2.18,$134.13,$4.48,$5.39,$1.41,$425.60
2018,NDC, 54 ,686450461,68645-461,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Commercial, 35 ,"$1,444.02",$41.26,$26.74,$0.40,$0.36, 54 , 90.0 , 66.1 , 29.4 , 90.0 , 73.3 , 47.2 ,$5.31,$16.30,$24.42,$880.33,$1.55,$10.44,$17.41,$563.69,$16.39,$26.74,$26.76,"$1,444.02"
2018,NDC, 422 ,686450461,68645-461,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Medicare, 314 ,"$8,481.78",$27.01,$20.10,$0.24,$0.24, 422 , 90.0 , 84.9 , 16.9 , 90.0 , 84.0 , 21.5 ,$3.40,$10.71,$14.68,"$4,521.32",$12.00,$9.38,$8.23,"$3,960.46",$15.40,$20.10,$15.55,"$8,481.78"
2018,NDC, 69 ,686450461,68645-461,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Minnesota Health Care Programs, 21 ,$540.78,$25.75,$7.84,$0.26,$0.27, 69 , 30.0 , 29.7 , 3.6 , 30.0 , 29.0 , 4.3 ,$5.95,$7.48,$3.95,$515.88,$0.00,$0.36,$1.05,$24.90,$5.95,$7.84,$3.70,$540.78
2018,NDC," 4,440 ",686450480,68645-480,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Commercial," 1,629 ","$57,963.01",$35.58,$13.05,$0.18,$0.18," 4,440 ", 90.0 , 70.6 , 28.0 , 90.0 , 72.2 , 34.5 ,$8.90,$9.30,$9.66,"$41,310.89",$0.00,$3.66,$6.57,"$16,252.86",$10.68,$13.05,$8.85,"$57,963.01"
2018,NDC," 12,705 ",686450480,68645-480,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Medicare," 4,547 ","$187,674.27",$41.27,$14.77,$0.18,$0.18," 12,705 ", 90.0 , 82.6 , 19.5 , 90.0 , 82.0 , 26.0 ,$0.00,$5.80,$9.65,"$73,711.35",$10.00,$8.90,$12.00,"$113,125.86",$10.04,$14.77,$14.19,"$187,674.27"
2018,NDC," 2,742 ",686450480,68645-480,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,10,MG,Minnesota Health Care Programs, 703 ,"$11,645.95",$16.57,$4.25,$0.14,$0.14," 2,742 ", 30.0 , 30.5 , 5.6 , 30.0 , 30.2 , 6.7 ,$3.55,$4.08,$3.07,"$11,182.64",$0.00,$0.09,$0.52,$239.99,$3.55,$4.25,$3.10,"$11,645.95"
2018,NDC," 7,050 ",686450481,68645-481,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Commercial," 2,482 ","$111,913.03",$45.09,$15.87,$0.23,$0.22," 7,050 ", 90.0 , 68.9 , 28.6 , 90.0 , 71.2 , 34.6 ,$7.41,$10.32,$11.50,"$72,724.61",$0.00,$5.47,$7.74,"$38,577.14",$12.58,$15.87,$9.89,"$111,913.03"
2018,NDC," 18,747 ",686450481,68645-481,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Medicare," 6,606 ","$299,766.63",$45.38,$15.99,$0.19,$0.19," 18,747 ", 90.0 , 83.1 , 19.1 , 90.0 , 83.5 , 24.4 ,$3.48,$6.63,$7.07,"$124,264.76",$12.00,$9.31,$7.69,"$174,593.24",$15.48,$15.99,$7.35,"$299,766.63"
2018,NDC," 4,085 ",686450481,68645-481,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Minnesota Health Care Programs," 1,104 ","$19,377.22",$17.55,$4.74,$0.16,$0.16," 4,085 ", 30.0 , 30.4 , 5.6 , 30.0 , 30.5 , 6.2 ,$3.95,$4.49,$2.20,"$18,360.11",$0.00,$0.09,$0.83,$353.76,$3.95,$4.74,$2.30,"$19,377.22"
2018,NDC, 17 ,686450482,68645-482,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,20,MG,Medicare, 13 ,$341.57,$26.27,$20.09,$0.22,$0.22, 17 , 90.0 , 90.0 , -   , 90.0 , 90.0 , -   ,$3.60,$9.65,$9.94,$164.11,$9.00,$10.44,$10.15,$177.46,$16.44,$20.09,$11.31,$341.57
2018,NDC, 23 ,686450483,68645-483,2011,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Medicare, 21 ,$296.58,$14.12,$12.89,$0.17,$0.17, 23 , 90.0 , 77.0 , 25.3 , 90.0 , 77.0 , 25.3 ,$2.79,$5.68,$6.76,$130.56,$3.00,$7.22,$9.40,$166.02,$14.65,$12.89,$8.68,$296.58
2018,NDC," 4,186 ",686450495,68645-495,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Commercial," 1,265 ","$101,504.42",$80.24,$24.25,$0.35,$0.35," 4,186 ", 90.0 , 69.0 , 28.6 , 90.0 , 70.1 , 34.7 ,$1.72,$12.59,$21.23,"$52,702.43",$10.00,$11.59,$11.35,"$48,498.33",$17.68,$24.25,$20.26,"$101,504.42"
2018,NDC," 10,888 ",686450495,68645-495,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Medicare," 3,549 ","$251,352.30",$70.82,$23.09,$0.28,$0.28," 10,888 ", 90.0 , 82.7 , 19.5 , 90.0 , 81.4 , 25.1 ,$3.43,$13.21,$17.82,"$143,827.14",$9.00,$9.73,$13.73,"$105,934.47",$15.43,$23.09,$21.72,"$251,352.30"
2018,NDC," 3,968 ",686450495,68645-495,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,80,MG,Minnesota Health Care Programs, 668 ,"$32,838.37",$49.16,$8.28,$0.27,$0.28," 3,968 ", 30.0 , 30.3 , 4.4 , 30.0 , 29.9 , 6.0 ,$5.02,$6.57,$6.33,"$26,085.75",$1.00,$1.56,$2.11,"$6,195.74",$6.02,$8.28,$6.15,"$32,838.37"
2018,NDC," 6,748 ",686450568,68645-568,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Commercial," 2,653 ","$122,469.86",$46.16,$18.15,$0.26,$0.25," 6,748 ", 90.0 , 69.2 , 28.5 , 90.0 , 72.8 , 36.6 ,$0.24,$7.68,$15.19,"$51,825.85",$9.17,$10.40,$9.80,"$70,182.09",$13.49,$18.15,$14.36,"$122,469.86"
2018,NDC," 19,923 ",686450568,68645-568,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Medicare," 8,232 ","$378,580.70",$45.99,$19.00,$0.23,$0.22," 19,923 ", 90.0 , 83.5 , 18.5 , 90.0 , 84.6 , 25.0 ,$3.49,$9.17,$11.14,"$182,690.29",$12.00,$9.74,$10.93,"$194,056.27",$15.49,$19.00,$13.67,"$378,580.70"
2018,NDC," 5,663 ",686450568,68645-568,2012,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,LEGACY PHARMACEUTICAL PKG,TABLET,40,MG,Minnesota Health Care Programs," 1,337 ","$34,432.48",$25.75,$6.08,$0.20,$0.20," 5,663 ", 30.0 , 30.3 , 4.5 , 30.0 , 30.5 , 5.7 ,$4.09,$4.31,$3.99,"$24,427.48",$1.00,$1.66,$2.08,"$9,410.82",$5.09,$6.08,$3.48,"$34,432.48"
2018,NDC, 39 ,690970897,69097-897,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,10,MG,Commercial, 31 ,$328.35,$10.59,$8.42,$0.12,$0.12, 39 , 90.0 , 67.8 , 28.0 , 90.0 , 72.4 , 37.4 ,$0.00,$2.93,$6.44,$114.37,$4.44,$5.49,$5.33,$213.98,$5.92,$8.42,$6.38,$328.35
2018,NDC, 46 ,690970897,69097-897,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,10,MG,Medicare, 38 ,$693.89,$18.26,$15.08,$0.20,$0.19, 46 , 90.0 , 75.7 , 25.9 , 90.0 , 81.5 , 36.7 ,$4.80,$5.55,$5.84,$255.08,$4.70,$9.54,$18.31,$438.81,$10.51,$15.08,$17.31,$693.89
2018,NDC, 87 ,690970898,69097-898,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Commercial, 82 ,"$1,507.76",$18.39,$17.33,$0.24,$0.22, 87 , 90.0 , 71.1 , 27.4 , 90.0 , 79.0 , 40.4 ,$3.61,$10.58,$14.09,$920.75,$2.62,$6.75,$9.37,$587.01,$13.36,$17.33,$13.98,"$1,507.76"
2018,NDC, 130 ,690970898,69097-898,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Medicare, 123 ,"$1,969.38",$16.01,$15.15,$0.21,$0.21, 130 , 90.0 , 71.6 , 27.9 , 90.0 , 70.8 , 30.0 ,$6.37,$8.61,$8.64,"$1,118.83",$4.86,$6.53,$6.84,$849.16,$14.66,$15.15,$8.15,"$1,969.38"
2018,NDC, 26 ,690970898,69097-898,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Minnesota Health Care Programs, 25 ,$119.48,$4.78,$4.60,$0.15,$0.16, 26 , 30.0 , 30.2 , 0.8 , 30.0 , 29.6 , 3.1 ,$4.69,$4.54,$0.93,$118.16,$0.00,$0.04,$0.20,$1.00,$4.69,$4.60,$0.95,$119.48
2018,NDC, 69 ,690970899,69097-899,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Commercial, 59 ,"$1,211.57",$20.54,$17.56,$0.23,$0.22, 69 , 90.0 , 75.6 , 25.6 , 90.0 , 81.5 , 37.6 ,$0.00,$4.29,$7.02,$295.71,$13.49,$12.57,$13.43,$867.24,$14.10,$17.56,$12.03,"$1,211.57"
2018,NDC, 104 ,690970899,69097-899,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Medicare, 86 ,"$2,325.55",$27.04,$22.36,$0.33,$0.31, 104 , 90.0 , 66.8 , 29.7 , 90.0 , 73.0 , 36.0 ,$9.88,$12.95,$13.71,"$1,346.51",$4.15,$8.28,$10.20,$861.17,$19.76,$22.36,$14.47,"$2,325.55"
2018,NDC, 53 ,690970899,69097-899,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Minnesota Health Care Programs, 33 ,$331.98,$10.06,$6.26,$0.21,$0.21, 53 , 30.0 , 30.1 , 0.6 , 30.0 , 29.5 , 3.0 ,$5.21,$5.69,$2.00,$301.70,$0.00,$0.56,$1.18,$29.73,$5.75,$6.26,$1.78,$331.98
2018,NDC, 84 ,690970911,69097-911,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Commercial, 67 ,"$2,673.80",$39.91,$31.83,$0.47,$0.45, 84 , 90.0 , 67.1 , 28.9 , 90.0 , 70.9 , 37.6 ,$0.26,$18.37,$71.50,"$1,542.96",$12.00,$13.16,$9.08,"$1,105.79",$16.95,$31.83,$73.02,"$2,673.80"
2018,NDC, 185 ,690970911,69097-911,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Medicare, 152 ,"$4,032.46",$26.53,$21.80,$0.34,$0.34, 185 , 90.0 , 64.2 , 30.8 , 90.0 , 64.2 , 31.5 ,$11.56,$15.01,$15.62,"$2,776.85",$2.00,$6.42,$9.02,"$1,186.82",$18.72,$21.80,$16.75,"$4,032.46"
2018,NDC, 40 ,690970911,69097-911,2016,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Minnesota Health Care Programs, 27 ,$418.83,$15.51,$10.47,$0.35,$0.35, 40 , 30.0 , 29.8 , 2.2 , 30.0 , 29.8 , 2.2 ,$5.80,$9.03,$6.84,$361.00,$1.00,$1.43,$2.13,$57.00,$6.34,$10.47,$6.34,$418.83
2018,NDC, 541 ,690970944,69097-944,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,10,MG,Commercial, 423 ,"$6,441.81",$15.23,$11.91,$0.15,$0.15, 541 , 90.0 , 78.5 , 24.0 , 90.0 , 78.4 , 28.4 ,$8.01,$8.50,$8.40,"$4,597.53",$0.00,$3.30,$9.10,"$1,786.83",$9.93,$11.91,$10.12,"$6,441.81"
2018,NDC," 1,074 ",690970944,69097-944,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,10,MG,Medicare, 546 ,"$14,719.56",$26.96,$13.71,$0.27,$0.27," 1,074 ", 30.0 , 50.6 , 29.8 , 30.0 , 51.2 , 33.0 ,$8.76,$9.00,$8.13,"$9,669.69",$1.16,$4.62,$8.93,"$4,961.39",$12.01,$13.71,$10.03,"$14,719.56"
2018,NDC, 370 ,690970944,69097-944,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,10,MG,Minnesota Health Care Programs, 131 ,"$2,231.67",$17.04,$6.03,$0.21,$0.21, 370 , 30.0 , 29.1 , 4.7 , 30.0 , 29.0 , 5.1 ,$5.50,$5.98,$4.71,"$2,213.59",$0.00,$0.05,$0.23,$17.58,$5.50,$6.03,$4.78,"$2,231.67"
2018,NDC," 1,149 ",690970945,69097-945,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Commercial, 715 ,"$17,207.45",$24.07,$14.98,$0.22,$0.21," 1,149 ", 90.0 , 68.5 , 29.0 , 90.0 , 71.4 , 34.9 ,$5.58,$9.65,$15.92,"$11,087.29",$0.00,$5.15,$8.29,"$5,922.08",$12.58,$14.98,$15.48,"$17,207.45"
2018,NDC," 2,387 ",690970945,69097-945,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Medicare," 1,176 ","$37,199.43",$31.63,$15.58,$0.28,$0.27," 2,387 ", 30.0 , 55.7 , 30.7 , 31.0 , 56.8 , 35.0 ,$7.47,$10.01,$10.06,"$23,885.85",$2.00,$5.47,$7.87,"$13,049.58",$13.92,$15.58,$10.25,"$37,199.43"
2018,NDC, 998 ,690970945,69097-945,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,20,MG,Minnesota Health Care Programs, 377 ,"$5,139.98",$13.63,$5.15,$0.18,$0.18, 998 , 30.0 , 29.3 , 4.0 , 30.0 , 28.9 , 5.0 ,$4.08,$5.09,$2.03,"$5,082.33",$0.00,$0.06,$0.43,$55.60,$4.36,$5.15,$2.00,"$5,139.98"
2018,NDC," 2,621 ",690970946,69097-946,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Commercial," 2,089 ","$42,263.15",$20.23,$16.12,$0.24,$0.22," 2,621 ", 90.0 , 68.0 , 29.1 , 90.0 , 72.0 , 36.4 ,$0.11,$6.03,$9.23,"$15,813.74",$8.04,$9.73,$10.44,"$25,512.21",$13.49,$16.12,$11.32,"$42,263.15"
2018,NDC," 7,060 ",690970946,69097-946,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Medicare," 4,700 ","$134,956.96",$28.71,$19.12,$0.31,$0.30," 7,060 ", 90.0 , 61.9 , 30.6 , 90.0 , 63.6 , 34.8 ,$11.40,$13.41,$12.72,"$94,647.70",$2.00,$5.58,$9.94,"$39,365.24",$16.32,$19.12,$14.08,"$134,956.96"
2018,NDC," 3,162 ",690970946,69097-946,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,40,MG,Minnesota Health Care Programs," 1,465 ","$22,452.51",$15.33,$7.10,$0.24,$0.24," 3,162 ", 30.0 , 29.8 , 4.1 , 30.0 , 29.6 , 5.9 ,$5.30,$6.17,$4.99,"$19,505.11",$0.00,$0.91,$2.30,"$2,869.39",$5.89,$7.10,$4.92,"$22,452.51"
2018,NDC," 5,716 ",690970947,69097-947,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Commercial," 3,250 ","$110,591.92",$34.03,$19.35,$0.27,$0.28," 5,716 ", 90.0 , 71.1 , 28.2 , 90.0 , 70.2 , 33.4 ,$2.32,$8.26,$12.94,"$47,202.75",$9.64,$10.84,$11.54,"$61,960.20",$15.24,$19.35,$15.22,"$110,591.92"
2018,NDC," 10,331 ",690970947,69097-947,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Medicare," 5,334 ","$210,405.58",$39.45,$20.37,$0.30,$0.30," 10,331 ", 90.0 , 68.0 , 29.5 , 90.0 , 67.0 , 33.0 ,$7.83,$12.31,$13.74,"$127,185.50",$3.35,$7.91,$11.54,"$81,751.85",$17.17,$20.37,$15.82,"$210,405.58"
2018,NDC," 3,784 ",690970947,69097-947,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,CIPLA USA,TABLET,80,MG,Minnesota Health Care Programs," 1,355 ","$34,556.31",$25.50,$9.13,$0.31,$0.32," 3,784 ", 30.0 , 29.6 , 4.1 , 30.0 , 28.6 , 5.7 ,$6.00,$7.89,$8.62,"$29,864.90",$0.00,$1.20,$2.30,"$4,555.90",$6.78,$9.13,$8.38,"$34,556.31"
2018,NDC, 16 ,703770027,70377-027,2018,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,BIOCON PHARMA,TABLET,10,MG,Medicare, 16 ,$300.79,$18.80,$18.80,$0.21,$0.21, 16 , 90.0 , 90.0 , -   , 90.0 , 90.0 , -   ,$7.36,$11.86,$13.33,$189.74,$6.04,$6.94,$6.37,$111.05,$16.11,$18.80,$10.67,$300.79
2018,NDC, 16 ,703770030,70377-030,2018,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,BIOCON PHARMA,TABLET,80,MG,Medicare, 16 ,$297.08,$18.57,$18.57,$0.25,$0.25, 16 , 90.0 , 73.4 , 30.2 , 90.0 , 75.3 , 28.1 ,$7.19,$9.19,$10.81,$147.05,$4.67,$8.51,$9.28,$136.13,$18.05,$18.57,$10.25,$297.08
2018,NDC, 52 ,713990510,71399-0510,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,AKRON PHARMA,TABLET,10,MG,Medicare, 31 ,$903.35,$29.14,$17.37,$0.30,$0.30, 52 , 30.0 , 57.3 , 30.8 , 45.0 , 58.0 , 30.8 ,$1.30,$6.06,$9.09,$315.03,$6.86,$10.93,$17.77,$568.46,$12.76,$17.37,$17.67,$903.35
2018,NDC, 29 ,713990520,71399-0520,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,AKRON PHARMA,TABLET,20,MG,Commercial, 20 ,$348.15,$17.41,$12.01,$0.21,$0.21, 29 , 30.0 , 56.9 , 30.4 , 30.0 , 57.9 , 29.9 ,$0.00,$7.03,$10.11,$203.79,$4.86,$4.64,$5.37,$134.66,$12.36,$12.01,$8.08,$348.15
2018,NDC, 52 ,713990520,71399-0520,2017,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Generic,Cardiovascular Agents,AKRON PHARMA,TABLET,20,MG,Medicare, 28 ,$779.14,$27.83,$14.98,$0.25,$0.23, 52 , 60.0 , 60.0 , 30.3 , 60.0 , 64.9 , 35.5 ,$5.52,$6.52,$8.83,$338.81,$6.00,$7.68,$9.30,$399.26,$13.57,$14.98,$10.30,$779.14
